set_id,design_id,label,stable,axis_null_count,channel_axis_null_count,wall_cusp_count,cell_count,four_wall_cusps,four_cells,wall_cusp_z_m,wall_cusp_z_over_length,cell_lengths_m,wall_mirror_ratio_min,wall_mirror_ratio_max,axis_mirror_ratio_min,axis_mirror_ratio_max,angle_to_wall_normal_deg_min,angle_to_wall_normal_deg_max,max_wall_intersection_shift_m,max_axis_null_shift_m,wall_radius_m,chamber_length_m,stage_pitch_m,stage_count
four_cell_v2,v2-041,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018851946216854182,0.7346078549776063,0.018851946216854182;0.006810651983145819,1.811887274545542,6.653587825334289,1.0664732843128648,10.459840333552453,32.99759328945429,32.99759328945429,5.3662781679883476e-06,5.147289401208344e-06,0.007843,0.0256625982,0.005151,4
four_cell_v2,v2-042,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01680393524205351,0.774110349977887,0.01680393524205351;0.004903480557946486,4.390941914568931,7.2411542871093895,0.8337112202484755,22.949037985039972,40.53286709396902,40.53286709396902,3.845239626223962e-07,4.698703997302323e-06,0.008243,0.021707415799999998,0.004351,4
four_cell_v2,v2-043,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017800419815281205,0.7447704941040382,0.017800419815281205;0.006100123984718795,2.8248868443374504,5.61946472332069,0.9796613863705727,14.860328399707727,36.63308361894293,36.63308361894293,1.0791926333846014e-05,1.0587490153805834e-05,0.008643,0.0239005438,0.0049510000000000005,4
four_cell_v2,v2-044,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020272958034057747,0.7266910029996794,0.020272958034057747;0.007624673765942249,1.8746636858685655,7.349937256974454,1.1163149491892692,12.221240259771413,32.36043712648826,32.36043712648826,1.5135679127187968e-05,1.7187927401698944e-05,0.009042999999999999,0.027897631799999996,0.005750999999999999,4
four_cell_v2,v2-045,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019526747405768114,0.7292968284917393,0.019526747405768114;0.007248012394231885,2.5328011992219923,5.255879754445171,0.8778707097125309,5.995599688559721,26.390900984862462,26.390900984862462,4.532611332930259e-06,1.2845911985144565e-06,0.006643,0.0267747598,0.005351,4
four_cell_v2,v2-046,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.0164952973911466,0.753859560709965,0.0164952973911466;0.005385830408853397,3.8350129776792157,8.183360522660383,0.7230030268588211,9.103150634189237,32.84430505234663,32.84430505234663,5.319995585298387e-06,3.587683933967828e-06,0.007043,0.021881127799999997,0.0045509999999999995,4
four_cell_v2,v2-047,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017397881138719082,0.7633354642077059,0.017397881138719082;0.005394039261280917,3.782881620019143,5.5682035760682815,0.7245923789249353,10.30690245824084,33.31418170485144,33.31418170485144,7.924095511598062e-07,3.0947129996752865e-06,0.007443,0.0227919204,0.004626,4
four_cell_v2,v2-048,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019726959587801348,0.7376856424593351,0.019726959587801348;0.00701472881219865,4.587321994673517,4.941703040326593,0.8963093736324811,8.23826006288807,29.373509985843672,29.373509985843672,1.0644294173092761e-05,1.4366718285543922e-05,0.007899999999999999,0.026741688399999998,0.005425999999999999,4
four_cell_v2,v2-049,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018228044365576603,0.7204027003976008,0.018228044365576603;0.007074532034423396,1.6653494771769708,7.31999326142761,1.5146712861521012,12.155771476252655,27.32072416532221,27.32072416532221,1.1179737927882044e-05,1.0366349046903728e-05,0.0083,0.0253025764,0.005025999999999999,4
four_cell_v2,v2-050,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016097522558950816,0.7520342742218054,0.016097522558950816;0.005307781841049183,3.5177617195238806,5.261765998378264,1.2476291501850283,31.74982085118333,34.46350703605194,34.46350703605194,4.941328456149058e-06,1.1173162998007191e-06,0.0087,0.0214053044,0.004226,4
four_cell_v2,v2-051,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01700655912785763,0.7262995165452915,0.01700655912785763;0.006408793272142371,1.6031121474463483,12.513278223508687,1.426214214210056,69.34557548530779,36.40019710405613,36.40019710405613,5.372606920059364e-06,5.326561357699849e-06,0.0091,0.023415352400000002,0.004826,4
four_cell_v2,v2-052,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018248025465498904,0.6885441946236012,0.018248025465498904;0.008254304534501097,1.3970341998941627,12.826069274402194,1.1558872046935336,7.97881545112457,23.885088734595875,23.885088734595875,4.438130849410138e-06,4.0984070715857635e-06,0.006699999999999999,0.02650233,0.005626,4
four_cell_v2,v2-053,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018001678190602822,0.7086109296904953,0.018001678190602822;0.007402499809397171,1.658562117645761,10.096590240987982,1.1794692341007567,10.194094673034867,26.467851947217692,26.467851947217692,3.969989549195557e-06,9.550347868717002e-06,0.0070999999999999995,0.025404177999999993,0.005225999999999999,4
four_cell_v2,v2-054,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016843883267746856,0.7470490280155465,0.016843883267746856;0.00570334273225314,3.316025464940175,6.783429066020904,1.0653443156650209,16.540001147155095,32.31662943779587,32.31662943779587,3.330376753488823e-06,9.548382199839334e-08,0.0075,0.022547225999999997,0.004425999999999999,4
four_cell_v2,v2-055,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01718801205408702,0.7311131318973878,0.01718801205408702;0.006321361945912981,2.3647915147541005,8.093073676040214,1.2033240880507605,17.35633342105184,30.981096154314212,30.981096154314212,9.00640800247099e-06,1.6961339211245263e-05,0.007956999999999999,0.023509374,0.004726,4
four_cell_v2,v2-056,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018401651227763688,0.700732802790269,0.018401651227763688;0.007858930772236313,1.6533986954647444,10.690606272005462,1.3703371892583716,13.740187939769354,26.84295853165982,26.84295853165982,5.949222790613967e-06,1.381264941171384e-05,0.008357,0.026260582,0.005526,4
four_cell_v2,v2-057,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018248124219659802,0.7233844277188801,0.018248124219659802;0.006977915380340191,2.1469749496906343,8.590176282031752,1.3088609721909619,17.93748526546639,30.019933290871343,30.019933290871343,9.931226211373767e-06,1.6624293050576666e-05,0.008757,0.025226039599999993,0.005125999999999999,4
four_cell_v2,v2-058,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01710241460869489,0.7699972426597562,0.01710241460869489;0.0051085929913051095,5.6433223788729325,17.56850817053372,1.024035291667537,489.46080555190446,38.64486395154281,38.64486395154281,1.2210903959909009e-05,3.4632922241428776e-05,0.009157,0.0222110076,0.004326,4
four_cell_v2,v2-059,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01752239250392727,0.719959786036429,0.01752239250392727;0.0068156230960727295,3.4121548422136185,5.930510882468015,0.9904311309475536,7.126016289390017,23.993518255225865,23.993518255225865,6.5283413724706585e-06,7.346371427553733e-06,0.006757,0.0243380156,0.004926,4
four_cell_v2,v2-060,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01971717918597057,0.6944051767398692,0.01971717918597057;0.008677164414029423,1.3756772089201694,10.791601689724576,1.4041878000725367,6.870550253570455,19.11317317236217,19.11317317236217,8.006447681847828e-06,7.547106949598592e-06,0.007156999999999999,0.028394343599999993,0.0057259999999999985,4
four_cell_v2,v2-061,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017206461956529445,0.6862460863179097,0.017206461956529445;0.00786684964347055,1.659322761040074,8.72593028380118,1.424274794872081,8.428162971025548,20.848092560307258,20.848092560307258,7.2260157656725554e-06,1.3467411433161491e-05,0.0075569999999999995,0.025073311599999995,0.005325999999999999,4
four_cell_v2,v2-062,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015912779805891834,0.7192190660716433,0.015912779805891834;0.006212300794108165,3.170710163993657,6.0534440146123565,1.3121449034784944,12.320800185794223,26.30982589598566,26.30982589598566,3.607403887519872e-06,6.599419096503523e-06,0.008014,0.0221250806,0.004526,4
four_cell_v2,v2-063,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.0165267217941705,0.7090200813796679,0.0165267217941705;0.006782521805829497,1.859555172555411,7.865759989916649,1.7526973019516743,13.680407313528146,22.837089792732126,22.837089792732126,4.24141189653976e-06,6.7069907429273545e-06,0.008414,0.023309243599999998,0.004676,4
four_cell_v2,v2-064,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01817896101339712,0.688649919352028,0.01817896101339712;0.008219010586602873,1.491403679966067,9.709328179502622,1.8503424684836782,11.25554505256114,20.486766872068362,20.486766872068362,8.439585120062487e-07,1.504978360794551e-06,0.008813999999999999,0.026397971599999993,0.005475999999999999,4
four_cell_v2,v2-065,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017856510360375805,0.7067692372241539,0.017856510360375805;0.007408469239624189,1.8163288381017764,7.946760529922622,1.8168561760939188,13.80209104075349,22.487285804183124,22.487285804183124,1.7621557106863028e-06,1.779549664522595e-06,0.009214,0.025264979599999994,0.005075999999999999,4
four_cell_v2,v2-066,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017222413924518155,0.8077938765066484,0.017222413924518155;0.004097893675481842,1.759648407074302,2.9788466372639872,0.4496773371734523,13.121141017130226,41.491986980002935,41.491986980002935,2.752825236274764e-05,3.1717301711118445e-05,0.006814,0.021320307599999998,0.004275999999999999,4
four_cell_v2,v2-067,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01786798002314421,0.7692688157664314,0.01786798002314421;0.005359245176855789,3.8930055551259466,9.971046846300448,0.5550816786188876,9.186707713288792,38.56407298424301,38.56407298424301,5.3502713328566764e-06,7.263546422133643e-06,0.007214,0.0232272252,0.004876,4
four_cell_v2,v2-068,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019660604143881582,0.7232728096893735,0.019660604143881582;0.007522229056118417,1.6780293891041218,7.499120400076771,0.8962267717314009,9.632839510041643,32.76738741159051,32.76738741159051,2.1526909721215903e-06,2.1538537544121827e-06,0.007613999999999999,0.0271828332,0.005676,4
four_cell_v2,v2-069,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019555361653801423,0.7499716490188015,0.019555361653801423;0.006519439546198574,2.496826380579506,6.077558809387581,0.8410425084535151,11.963424415726431,36.16260872438802,36.16260872438802,4.7810424040062305e-06,1.9637272974451503e-06,0.008071,0.026074801199999997,0.0052759999999999994,4
four_cell_v2,v2-070,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017820249673625162,0.7988388897593733,0.017820249673625162;0.004487439526374835,3.9182056997925536,6.971970086925364,0.6305873083574347,194.00933068536094,44.506960982961424,44.506960982961424,4.743279734993611e-06,1.109107582578095e-05,0.008471,0.022307689199999998,0.004476,4
four_cell_v2,v2-071,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017082403883855977,0.7419645636449806,0.017082403883855977;0.005940803316144022,1.9842163985494863,6.660553753902791,1.1185736503536572,24.54764652972691,38.286482325709855,38.286482325709855,7.129867394137235e-06,1.1941499991816734e-05,0.008871,0.0230232072,0.004776,4
four_cell_v2,v2-072,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01956110300766191,0.7247766890213547,0.01956110300766191;0.007428041792338087,1.5722192686646206,8.651043613267944,1.2434015329684893,16.57888111972001,34.098328488595364,34.098328488595364,2.0907515541304655e-05,2.9163558684812407e-05,0.009271,0.026989144799999996,0.005575999999999999,4
four_cell_v2,v2-073,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01795218204025313,0.717981801467708,0.01795218204025313;0.00705149075974687,2.0282160828215097,5.930251891201116,0.9863804243114868,6.91376632385428,27.29829612395612,27.29829612395612,3.8692306396359566e-07,2.6973907854971335e-06,0.0068709999999999995,0.0250036728,0.005176,4
four_cell_v2,v2-074,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016775367569856713,0.7573364985312967,0.016775367569856713;0.005375113230143284,4.498424903531712,6.635110388226996,0.8920939712993198,9.942574732434732,33.362253913373834,33.362253913373834,2.985254828058448e-08,4.650586340915197e-06,0.007271,0.022150480799999997,0.004376,4
four_cell_v2,v2-075,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018765483734149966,0.7417389890964122,0.018765483734149966;0.006533825065850034,2.6413556956824675,5.653270387701353,1.0317699678951957,9.213530612143542,30.741258908633796,30.741258908633796,5.231123116209574e-06,4.4446761198121965e-06,0.007671,0.0252993088,0.0049759999999999995,4
four_cell_v2,v2-076,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01929642276791483,0.6963111404481783,0.01929642276791483;0.008415934032085171,1.3778988374847463,9.574740645592733,1.430554090491054,9.529530372367812,25.00728204909878,25.00728204909878,1.2198722139505902e-06,5.297730491723995e-07,0.008128999999999999,0.0277123568,0.005776,4
four_cell_v2,v2-077,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01816086323322253,0.7067777839207218,0.01816086323322253;0.007534431166777468,1.6355150848065985,7.962093927319171,1.399657644122637,11.394717001101554,28.127921069974153,28.127921069974153,1.7551682294676685e-06,5.293466440091377e-06,0.008529,0.0256952944,0.005376,4
four_cell_v2,v2-078,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017121964622925326,0.7482256947249869,0.017121964622925326;0.005761457777074673,3.2712373123587954,5.507774300830571,1.1821915710401738,18.95404379403933,34.517093971535694,34.517093971535694,1.29366654458285e-06,1.8182239213508644e-06,0.008929,0.0228834224,0.004576,4
four_cell_v2,v2-079,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016997562363212478,0.7484424402259657,0.016997562363212478;0.005713018236787524,4.0936303134276555,5.322400266014302,1.156181303589618,23.612329399218535,35.216179176283624,35.216179176283624,3.832530308254395e-06,5.383456201820541e-06,0.009328999999999999,0.022710580600000002,0.004614,4
four_cell_v2,v2-080,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019008989795197932,0.7107287599984281,0.019008989795197932;0.007736782804802066,1.9603528526188676,5.927455088906039,1.1128044377749144,5.767693001241657,22.493910507584012,22.493910507584012,5.662880694635303e-06,6.981458365772075e-06,0.006928999999999999,0.0267457726,0.0054139999999999995,4
four_cell_v2,v2-081,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017554527634094323,0.720134797522975,0.017554527634094323;0.006822196965905674,3.45301678682557,4.8848016482310035,1.0528778451641485,6.69448476167068,25.001908694454567,25.001908694454567,9.232565670220377e-06,7.851638052516763e-06,0.007329,0.024376724599999997,0.005013999999999999,4
four_cell_v2,v2-082,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01566893677678547,0.7556272503937881,0.01566893677678547;0.0050673942232145296,6.372559400207228,6.432928373582964,0.9143770020945685,29.755644176159752,38.352122249283504,38.352122249283504,1.2733028017970771e-06,1.0577776677844763e-05,0.007729,0.020736331,0.004214,4
four_cell_v2,v2-083,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017530537165112832,0.735640548301582,0.017530537165112832;0.006299765834887165,2.8307138358664314,7.727093459596013,1.0460055555958732,15.314111506579987,32.55013325412215,32.55013325412215,4.846279666945175e-07,6.083907197494687e-06,0.007794,0.023830302999999997,0.004814,4
four_cell_v2,v2-084,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020054854379467368,0.7202220971873199,0.020054854379467368;0.007790520620532631,1.939441189730954,9.722358758920917,1.1583811011661127,12.57949895323388,28.2760732978544,28.2760732978544,8.743387373152944e-06,1.5652086070204463e-05,0.008194,0.027845375,0.005614,4
four_cell_v2,v2-085,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019206133107658455,0.7242501138032591,0.019206133107658455;0.007312513892341544,1.6662603500361308,10.943291198173288,1.4540627979293337,18.353278109330418,28.73200109180762,28.73200109180762,4.3512630126807395e-06,4.190138144732902e-06,0.008594,0.026518647,0.005214,4
four_cell_v2,v2-086,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01594878698005138,0.7412607187155881,0.01594878698005138;0.005566972019948616,3.1933512940869093,7.192907779065971,1.231613408482662,83.89223941474111,35.842834193217634,35.842834193217634,2.8282672854748614e-07,1.1528066751684274e-05,0.008994,0.021515758999999995,0.0044139999999999995,4
four_cell_v2,v2-087,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017071731305228377,0.7372958413833834,0.017071731305228377;0.006082788694771621,2.849652711703288,7.554384869488811,1.290453703128742,49.052300135664275,33.948826548317655,33.948826548317655,1.1781272771519552e-05,3.155755742726557e-05,0.009394,0.023154519999999998,0.0047139999999999994,4
four_cell_v2,v2-088,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018211373167080266,0.6948998262416006,0.018211373167080266;0.007995818832919735,1.8205068782713134,8.32884030686018,1.152071459973282,6.946665506614085,21.699663670757403,21.699663670757403,8.765723562842442e-07,1.1686598859264596e-06,0.006993999999999999,0.026207192,0.005514,4
four_cell_v2,v2-089,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017613216377057508,0.7018765723411151,0.017613216377057508;0.007481247622942489,1.654433602834883,8.722132351730156,1.4433473182651244,9.123003138592209,22.088578666048043,22.088578666048043,5.202998766443839e-06,1.0299946754405848e-05,0.0073939999999999995,0.025094463999999997,0.005114,4
four_cell_v2,v2-090,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016386717115967158,0.7376507700099231,0.016386717115967158;0.005828018884032841,3.4518925044313806,5.912253059354427,1.3096491780723798,14.561651869999102,26.930058750362498,26.930058750362498,7.59293803869604e-07,2.7900044990286643e-07,0.007851,0.022214736,0.004314,4
four_cell_v2,v2-091,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01638206108570172,0.7028017362467986,0.01638206108570172;0.006927586914298282,2.22934837494771,7.0420989482284595,1.428487600089805,12.096597108897868,24.59323236155756,24.59323236155756,2.4243907838054912e-06,5.3850927954554595e-06,0.008251,0.023309648000000002,0.004914,4
four_cell_v2,v2-092,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018894206991492635,0.6926441698627261,0.018894206991492635;0.008384167408507358,1.690465385388874,8.715753124283573,1.5334383313170998,9.940957307761035,21.65030059511486,21.65030059511486,6.504247230705584e-06,1.3276459010926056e-05,0.008650999999999999,0.027278374399999993,0.005713999999999999,4
four_cell_v2,v2-093,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018127946427355834,0.6921545133584931,0.018127946427355834;0.008062659972644166,1.398723201915047,11.343798172657435,2.2024972833087966,14.294004044678417,20.19787303848057,20.19787303848057,8.764180087286744e-07,1.5204224857873205e-06,0.009051,0.0261906064,0.005314,4
four_cell_v2,v2-094,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.015407638125933525,0.6951274627856939,0.015407638125933525;0.006757560274066477,1.753556632468594,6.984521910170877,1.5662763717011199,7.300364049157413,18.255284991896126,18.255284991896126,4.442613701586412e-06,6.870151389899715e-06,0.006651,0.022165198400000002,0.004514000000000001,4
four_cell_v2,v2-095,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01806023234152629,0.7729639032352672,0.01806023234152629;0.005304678058473712,4.609945687932577,5.7051621816773785,0.6236942677033319,11.94007765353475,40.20461520276069,40.20461520276069,2.0046957870077653e-05,2.7108088441564482e-05,0.007051,0.0233649104,0.004664,4
four_cell_v2,v2-096,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019203475069673556,0.7352947847532832,0.019203475069673556;0.006913227330326444,2.1392651345337437,6.450499676555544,0.7537277081694008,10.114187564936513,36.006526517892304,36.006526517892304,8.670087811735866e-06,1.4516708994063987e-05,0.007450999999999999,0.0261167024,0.005464,4
four_cell_v2,v2-097,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.0183931761100196,0.7601821403444063,0.0183931761100196;0.005802572689980398,4.72078778621549,5.175996740446344,0.6636937241832142,14.938676464924226,40.922471808028035,40.922471808028035,1.1514347550197618e-05,1.7815181543326397e-05,0.007908,0.0241957488,0.005064,4
four_cell_v2,v2-098,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,0,1,2,False,False,0.017928927368263153,0.838817084690952,0.017928927368263153;0.0034451334317368437,1.4035819037551742,2.932560399048991,0.41733989079247397,1.840718557248639,50.62904811223985,50.62904811223985,7.68553716770301e-06,1.5907964305401923e-05,0.008308,0.021374060799999997,0.0042639999999999996,4
four_cell_v2,v2-099,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019563347133997346,0.7988348192112183,0.019563347133997346;0.00492650566600265,4.238973970215662,10.75536396196328,0.5802146163487278,126.80080763783695,45.90665341523177,45.90665341523177,7.895342085454532e-06,1.0200158037536322e-05,0.008708,0.024489852799999996,0.004863999999999999,4
four_cell_v2,v2-100,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.020985769781237402,0.7592018392767994,0.020985769781237402;0.006656115018762596,3.7462783270279547,6.014997898158979,0.7472270114738881,18.003752344510907,40.30677416120013,40.30677416120013,1.0187925172020634e-05,1.5373963150884518e-05,0.009108,0.0276418848,0.005664,4
four_cell_v2,v2-101,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01876417634916016,0.7437861991506235,0.01876417634916016;0.00646374045083984,4.239059158415542,72.72091813377331,0.6210543327206604,6.116539056206246,31.131563059793177,31.131563059793177,3.471553604656591e-06,4.022704089022555e-06,0.0067079999999999996,0.0252279168,0.005264,4
four_cell_v2,v2-102,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.016842028004905765,0.7486316272727196,0.016842028004905765;0.0056550551950942385,3.187965735966182,5.2425396100868635,0.951662884513682,10.310227902853892,32.74751625290306,32.74751625290306,8.687180232409136e-06,9.990636903309258e-06,0.007108,0.022497083200000004,0.004464000000000001,4
four_cell_v2,v2-103,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01788139328002708,0.7438989595689252,0.01788139328002708;0.0061560019199729255,2.703516510100511,5.705885453426766,1.003824000539916,10.458065369765915,31.711752355848542,31.711752355848542,2.621038374103768e-06,1.2679144773888873e-06,0.007508,0.024037395200000006,0.004764000000000001,4
four_cell_v2,v2-104,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018874582647338125,0.6979236582847809,0.018874582647338125;0.008169324552661873,1.283350886553707,10.79856168226458,1.53407719386422,10.58252074966195,25.717912929557635,25.717912929557635,9.619558818750595e-06,9.271396660376352e-06,0.007965,0.027043907199999998,0.0055639999999999995,4
four_cell_v2,v2-105,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01859965500730547,0.7180541292254512,0.01859965500730547;0.007303204192694535,1.4709918209620028,8.88555083677393,1.525476768551793,13.034406532898684,28.49898947175232,28.49898947175232,9.527757821418958e-07,3.3398224603201077e-06,0.008365,0.025902859200000003,0.005164,4
four_cell_v2,v2-106,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.01547605255648705,0.7360179958208174,0.01547605255648705;0.005550678643512949,2.4558175995931943,6.158771002887038,1.289623148074641,26.44596655995351,35.17986104911054,35.17986104911054,1.3251123380604926e-05,2.030836736069408e-05,0.008765,0.0210267312,0.004364,4
four_cell_v2,v2-107,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017483812250751653,0.7241731601095484,0.017483812250751653;0.006659325349248343,1.9036070771031481,7.315529472932982,1.4185668931612396,17.610123252022426,31.488193910481108,31.488193910481108,1.1264680641866198e-05,1.6627868594826234e-05,0.009165,0.024143137599999996,0.004964,4
four_cell_v2,v2-108,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.019598977575221235,0.6967898657982832,0.019598977575221235;0.00852855202477876,1.437291428186044,7.861457978846574,1.1853090314985848,5.5255833510241,20.813603233423226,20.813603233423226,4.329092495557185e-07,4.067553498146581e-06,0.006764999999999999,0.028127529599999996,0.005763999999999999,4
four_cell_v2,v2-109,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.018452086504605107,0.7063691360536952,0.018452086504605107;0.00767035509539489,1.816891110369018,6.49725408683552,1.189619931412886,6.575976655104846,23.100642668164433,23.100642668164433,4.01110286907605e-06,6.8673258040996554e-06,0.0071649999999999995,0.026122441599999997,0.005364,4
four_cell_v2,v2-110,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,1,1,1,2,False,False,0.017260126185028674,0.7432023312746985,0.017260126185028674;0.005963867414971322,4.631977434953829,5.293398017533671,1.0647543264962662,8.684855561682383,27.822319847901152,27.822319847901152,2.736394312353313e-06,3.6943623648866275e-06,0.007565,0.023223993599999996,0.0045639999999999995,4
