design_key,design_id,set_id,label,sweep_index,representative,cell_id,cell_index,kind,position_class,z_start_m,z_end_m,length_m,launch_z_m,wall_area_m2,start_cusp_z_m,end_cusp_z_m,length_over_pitch,wall_mirror_ratio,axis_mirror_ratio,wall_b_min_t,axis_bz_peak_t,boundary_ambiguous,short_cell,launch_plane_inside_injector_zone,stage_count_selector,stage_pitch_m,magnet_axial_fraction,chamber_outer_radius_m,dielectric_thickness_m,radial_clearance_m,magnet_radial_thickness_m,source_strength_scale,exit_length_fraction,exit_expansion_descriptor,first_polarity_selector,wall_radius_m,chamber_length_m,injector_length_m,exit_start_m,stage_count,stage_pitch_represented_m,has_divergent_exit,bore_max_b_t,interpolation_b_relative_rms,cross_resolution_b_relative_rms,n_stage1,wall_stage1,wilson_width_stage1,topped_up,n_stage2,wall_stage2,n_final,wall_final,reflected_final,escape_final,timeout_final,p_wall,p_wall_lower,p_wall_upper,p_reflected,p_escape,p_timeout,wilson_width_final,binomial_floor,jeffreys_floor,surrogate_ready,n_control,wall_N_control,wall_2N_control,delta_p_control,discordant_control,design_p_wall_area_weighted,design_p_wall_launch_weighted,design_control_delta_p,design_timestep_passed,v1_p_wall_2N,sealed,structural_gates_passed,accepted_field_identity_sha256,catalogue_accepted_field_identity_sha256
l1a-gs-v2-080-b666fbf97d,b666fbf97d551d589a262e3bdf6163e1dab8bf6d1e47fe6e67156d7ca01dc1d6,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,80,False,cell-01,0,anode_partial,anode_side,0.0,0.004154725871653122,0.004154725871653122,0.002077362935826561,5.50316326131301e-05,,0.004154725871653122,0.9415624108297699,1.0916399840344968,0.9150033740556474,0.09076982033735988,0.10829245884055448,False,False,False,0.1996104886844079,0.0044125868066373745,0.7014887139023628,0.002108094884563798,0.0006540376562984463,0.000576235534801831,0.003405874732121042,1.089905139524683,0.18747208582605443,0.863751462940435,0.7328973620242178,0.002108094884563798,0.013237760419912124,0.00105902083359297,0.010756049862325612,3,0.0044125868066373745,True,0.23043286209538422,0.005551109052179639,0.002996930165973283,128,81,0.16474541099264428,True,384,243,512,324,0,188,0,0.6328125,0.5902137891286587,0.6734331079449505,0.0,0.3671875,0.0,0.08321931881629174,0.0213032806234116,0.02130642973823011,False,64,36,36,0.0,0,0.7621827507406549,0.5616319444444444,0.0,True,0.595703125,True,True,ea14ea62566bb2fe924d0bc3dcb76b85b7c1ca0de334735aab6d030f83d08290,f9f4a563bb8cb78c048279dcf5e814f681148229b3f8efa3af45a9adaeb6cb93
l1a-gs-v2-080-b666fbf97d,b666fbf97d551d589a262e3bdf6163e1dab8bf6d1e47fe6e67156d7ca01dc1d6,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,80,False,cell-02,1,interior,interior,0.004154725871653122,0.009088559887560988,0.004933834015907866,0.006621642879607054,6.535134912031446e-05,0.004154725871653122,0.009088559887560988,1.1181273552480455,1.0019760834913505,0.7999207310125442,0.09826748417481304,0.12308928261353358,False,False,False,0.1996104886844079,0.0044125868066373745,0.7014887139023628,0.002108094884563798,0.0006540376562984463,0.000576235534801831,0.003405874732121042,1.089905139524683,0.18747208582605443,0.863751462940435,0.7328973620242178,0.002108094884563798,0.013237760419912124,0.00105902083359297,0.010756049862325612,3,0.0044125868066373745,True,0.23043286209538422,0.005551109052179639,0.002996930165973283,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.7621827507406549,0.5616319444444444,0.0,True,0.595703125,True,True,ea14ea62566bb2fe924d0bc3dcb76b85b7c1ca0de334735aab6d030f83d08290,f9f4a563bb8cb78c048279dcf5e814f681148229b3f8efa3af45a9adaeb6cb93
l1a-gs-v2-080-b666fbf97d,b666fbf97d551d589a262e3bdf6163e1dab8bf6d1e47fe6e67156d7ca01dc1d6,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,80,False,cell-03,2,exit_partial,exit_side,0.009088559887560988,0.010756049862325612,0.0016674899747646243,0.0099223048749433,2.2086823177292364e-05,0.009088559887560988,,0.37789397644402156,1.0,0.9157545566936759,0.09846166892802743,0.10751971498075037,False,False,False,0.1996104886844079,0.0044125868066373745,0.7014887139023628,0.002108094884563798,0.0006540376562984463,0.000576235534801831,0.003405874732121042,1.089905139524683,0.18747208582605443,0.863751462940435,0.7328973620242178,0.002108094884563798,0.013237760419912124,0.00105902083359297,0.010756049862325612,3,0.0044125868066373745,True,0.23043286209538422,0.005551109052179639,0.002996930165973283,128,49,0.16608145697279852,True,384,146,512,195,189,128,0,0.380859375,0.33983211473823877,0.4236611099457294,0.369140625,0.25,0.0,0.08382899520749065,0.021460606692236043,0.021463122291611004,False,64,25,25,0.0,0,0.7621827507406549,0.5616319444444444,0.0,True,0.595703125,True,True,ea14ea62566bb2fe924d0bc3dcb76b85b7c1ca0de334735aab6d030f83d08290,f9f4a563bb8cb78c048279dcf5e814f681148229b3f8efa3af45a9adaeb6cb93
l1a-gs-v2-081-601159d2a0,601159d2a0d1a9e2d787ed0ba663890c25bcff896c8297e469b7a02a7eb50a2f,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,81,False,cell-01,0,anode_partial,anode_side,0.0,0.005128433684792834,0.005128433684792834,0.002564216842396417,4.583322662824103e-05,,0.005128433684792834,0.9653364493518553,1.1936636935237215,0.4582075647660424,0.06628952553372645,0.1726889863351009,False,False,False,0.6996104886844079,0.005312586806637374,0.5094887139023628,0.0014223805988495123,0.0006904012926620827,0.0006108509194172156,0.0035117570850622185,1.1188525079457357,0.1996459988695327,0.8982342215611248,0.7651554265403469,0.0014223805988495123,0.026562934033186873,0.00212503472265495,0.021259750535225774,5,0.005312586806637374,True,0.27412797879565054,0.0054009951336641045,0.0027593703237388184,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.80078125,True,True,49657ad97c5740551769953c80f30a32ff9e23e53eaa0968be003c23e8310918,85c3bfa781ba479dc929cf272315101e06897903287565ac37fd23a9a1eddffb
l1a-gs-v2-081-601159d2a0,601159d2a0d1a9e2d787ed0ba663890c25bcff896c8297e469b7a02a7eb50a2f,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,81,False,cell-02,1,interior,interior,0.005128433684792834,0.01072236865419146,0.005593934969398625,0.007925401169492146,4.999344925846431e-05,0.005128433684792834,0.01072236865419146,1.0529587888163527,1.0,0.3918535117455264,0.07912739989052296,0.20193107250218822,False,False,False,0.6996104886844079,0.005312586806637374,0.5094887139023628,0.0014223805988495123,0.0006904012926620827,0.0006108509194172156,0.0035117570850622185,1.1188525079457357,0.1996459988695327,0.8982342215611248,0.7651554265403469,0.0014223805988495123,0.026562934033186873,0.00212503472265495,0.021259750535225774,5,0.005312586806637374,True,0.27412797879565054,0.0054009951336641045,0.0027593703237388184,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.80078125,True,True,49657ad97c5740551769953c80f30a32ff9e23e53eaa0968be003c23e8310918,85c3bfa781ba479dc929cf272315101e06897903287565ac37fd23a9a1eddffb
l1a-gs-v2-081-601159d2a0,601159d2a0d1a9e2d787ed0ba663890c25bcff896c8297e469b7a02a7eb50a2f,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,81,False,cell-03,2,interior,interior,0.01072236865419146,0.0158437089386356,0.005121340284444142,0.01328303879641353,4.5769832335611195e-05,0.01072236865419146,0.0158437089386356,0.9640012428682962,1.0,0.4528581120793335,0.08061414587467887,0.17801192851450248,False,False,False,0.6996104886844079,0.005312586806637374,0.5094887139023628,0.0014223805988495123,0.0006904012926620827,0.0006108509194172156,0.0035117570850622185,1.1188525079457357,0.1996459988695327,0.8982342215611248,0.7651554265403469,0.0014223805988495123,0.026562934033186873,0.00212503472265495,0.021259750535225774,5,0.005312586806637374,True,0.27412797879565054,0.0054009951336641045,0.0027593703237388184,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.80078125,True,True,49657ad97c5740551769953c80f30a32ff9e23e53eaa0968be003c23e8310918,85c3bfa781ba479dc929cf272315101e06897903287565ac37fd23a9a1eddffb
l1a-gs-v2-081-601159d2a0,601159d2a0d1a9e2d787ed0ba663890c25bcff896c8297e469b7a02a7eb50a2f,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,81,False,cell-04,3,exit_partial,exit_side,0.0158437089386356,0.021259750535225774,0.005416041596590173,0.018551729736930686,4.840360179767545e-05,0.0158437089386356,,1.0194735246158322,1.0,0.4003525950138849,0.08121850392171949,0.20286743468942092,False,False,False,0.6996104886844079,0.005312586806637374,0.5094887139023628,0.0014223805988495123,0.0006904012926620827,0.0006108509194172156,0.0035117570850622185,1.1188525079457357,0.1996459988695327,0.8982342215611248,0.7651554265403469,0.0014223805988495123,0.026562934033186873,0.00212503472265495,0.021259750535225774,5,0.005312586806637374,True,0.27412797879565054,0.0054009951336641045,0.0027593703237388184,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.80078125,True,True,49657ad97c5740551769953c80f30a32ff9e23e53eaa0968be003c23e8310918,85c3bfa781ba479dc929cf272315101e06897903287565ac37fd23a9a1eddffb
l1a-gs-v2-082-ec510a5bdb,ec510a5bdb842266954df67d09c186fad6061caa97bda4075acb10616f5b869a,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,82,False,cell-01,0,anode_partial,anode_side,0.0,0.005519774925941423,0.005519774925941423,0.0027598874629707116,5.329430566215701e-05,,0.005519774925941423,0.9662478860764225,1.18602510139045,0.46919319281015726,0.0740209028342481,0.1871098092092806,False,False,False,0.887110488684408,0.005712586806637374,0.5574887139023628,0.0015366663131352266,0.0007267649290257191,0.0006454663040326002,0.0036176394380033946,1.1477998763667885,0.21181991191301094,0.9327169801818143,0.7974134910564759,0.0015366663131352266,0.028562934033186868,0.0022850347226549494,0.022512735862300084,5,0.005712586806637374,True,0.30925481328477533,0.00470426444843368,0.003367160463491846,128,126,0.05088552696967308,False,0,0,128,126,0,2,0,0.984375,0.9448190233201829,0.9957045502898559,0.0,0.015625,0.0,0.05088552696967308,0.010961886875314282,0.012184860794534208,True,16,15,15,0.0,0,0.9961689914657479,0.99609375,0.0,True,0.810546875,True,True,26d5b62217294427a3871a0b21790a123d78acdfa264fe9164cd8497b835c283,739bde22ba7016bbcb5be33f8426131b451a4db6b7b4a90681e4177a30d8f2a6
l1a-gs-v2-082-ec510a5bdb,ec510a5bdb842266954df67d09c186fad6061caa97bda4075acb10616f5b869a,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,82,False,cell-02,1,interior,interior,0.005519774925941423,0.011523830669433048,0.0060040557434916245,0.008521802797687236,5.797011405346344e-05,0.005519774925941423,0.011523830669433048,1.051022233310415,1.0,0.40082835833719743,0.08779064878900174,0.2190230480527721,False,False,False,0.887110488684408,0.005712586806637374,0.5574887139023628,0.0015366663131352266,0.0007267649290257191,0.0006454663040326002,0.0036176394380033946,1.1477998763667885,0.21181991191301094,0.9327169801818143,0.7974134910564759,0.0015366663131352266,0.028562934033186868,0.0022850347226549494,0.022512735862300084,5,0.005712586806637374,True,0.30925481328477533,0.00470426444843368,0.003367160463491846,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9961689914657479,0.99609375,0.0,True,0.810546875,True,True,26d5b62217294427a3871a0b21790a123d78acdfa264fe9164cd8497b835c283,739bde22ba7016bbcb5be33f8426131b451a4db6b7b4a90681e4177a30d8f2a6
l1a-gs-v2-082-ec510a5bdb,ec510a5bdb842266954df67d09c186fad6061caa97bda4075acb10616f5b869a,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,82,False,cell-03,2,interior,interior,0.011523830669433048,0.017036169593265753,0.005512338923832705,0.014280000131349401,5.3222509877980386e-05,0.011523830669433048,0.017036169593265753,0.9649461987042361,1.0,0.4638778207463141,0.08959589559252182,0.1931454611224452,False,False,False,0.887110488684408,0.005712586806637374,0.5574887139023628,0.0015366663131352266,0.0007267649290257191,0.0006454663040326002,0.0036176394380033946,1.1477998763667885,0.21181991191301094,0.9327169801818143,0.7974134910564759,0.0015366663131352266,0.028562934033186868,0.0022850347226549494,0.022512735862300084,5,0.005712586806637374,True,0.30925481328477533,0.00470426444843368,0.003367160463491846,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9961689914657479,0.99609375,0.0,True,0.810546875,True,True,26d5b62217294427a3871a0b21790a123d78acdfa264fe9164cd8497b835c283,739bde22ba7016bbcb5be33f8426131b451a4db6b7b4a90681e4177a30d8f2a6
l1a-gs-v2-082-ec510a5bdb,ec510a5bdb842266954df67d09c186fad6061caa97bda4075acb10616f5b869a,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,82,False,cell-04,3,exit_partial,exit_side,0.017036169593265753,0.022512735862300084,0.005476566269034332,0.01977445272778292,5.2877119200869365e-05,0.017036169593265753,,0.9586841223438718,1.0007606615492144,0.409343521068527,0.08952779524109598,0.21887703354543342,False,False,False,0.887110488684408,0.005712586806637374,0.5574887139023628,0.0015366663131352266,0.0007267649290257191,0.0006454663040326002,0.0036176394380033946,1.1477998763667885,0.21181991191301094,0.9327169801818143,0.7974134910564759,0.0015366663131352266,0.028562934033186868,0.0022850347226549494,0.022512735862300084,5,0.005712586806637374,True,0.30925481328477533,0.00470426444843368,0.003367160463491846,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.9961689914657479,0.99609375,0.0,True,0.810546875,True,True,26d5b62217294427a3871a0b21790a123d78acdfa264fe9164cd8497b835c283,739bde22ba7016bbcb5be33f8426131b451a4db6b7b4a90681e4177a30d8f2a6
l1a-gs-v2-083-4c9976a050,4c9976a0501d382ae2652c7724d073c7dcae7550ea57a66edec677806e0e0001,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,83,False,cell-01,0,anode_partial,anode_side,0.0,0.0038675208723950544,0.0038675208723950544,0.0019337604361975272,4.011871262890464e-05,,0.0038675208723950544,0.9884818059075726,1.0,0.6460046403795394,0.07933094417141388,0.1228024370301822,False,False,False,0.3871104886844079,0.003912586806637374,0.6054887139023628,0.001650952027420941,0.0007631285653893554,0.0006800816886479849,0.003723521790944571,1.1767472447878409,0.22399382495648923,0.967199738802504,0.829671555572605,0.001650952027420941,0.015650347226549496,0.0012520277781239598,0.012144766089377493,4,0.003912586806637374,True,0.20449741082723596,0.007784928742867601,0.0026333057630772644,128,71,0.16970135560641886,True,384,213,512,284,0,228,0,0.5546875,0.5113892427160343,0.5971712443142754,0.0,0.4453125,0.0,0.08578200159824112,0.02196451672156735,0.021965034612786025,False,64,44,44,0.0,0,0.8363546972393446,0.528125,0.0,True,0.6953125,True,True,4b48175be47dc1271539775bf3bbddd9209af8d843a7599fbf182f2100e035e0,edf48b06c6774a5ca3c901d56097810c1c83f905aedb97f6e2a2dc02af1ec79d
l1a-gs-v2-083-4c9976a050,4c9976a0501d382ae2652c7724d073c7dcae7550ea57a66edec677806e0e0001,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,83,False,cell-02,1,interior,interior,0.0038675208723950544,0.007823655883968366,0.003956135011573311,0.00584558837818171,4.1037928142368355e-05,0.0038675208723950544,0.007823655883968366,1.0111302846653936,1.0101881494409073,0.8074424263944995,0.07834842032797758,0.09802141076008884,False,False,False,0.3871104886844079,0.003912586806637374,0.6054887139023628,0.001650952027420941,0.0007631285653893554,0.0006800816886479849,0.003723521790944571,1.1767472447878409,0.22399382495648923,0.967199738802504,0.829671555572605,0.001650952027420941,0.015650347226549496,0.0012520277781239598,0.012144766089377493,4,0.003912586806637374,True,0.20449741082723596,0.007784928742867601,0.0026333057630772644,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8363546972393446,0.528125,0.0,True,0.6953125,True,True,4b48175be47dc1271539775bf3bbddd9209af8d843a7599fbf182f2100e035e0,edf48b06c6774a5ca3c901d56097810c1c83f905aedb97f6e2a2dc02af1ec79d
l1a-gs-v2-083-4c9976a050,4c9976a0501d382ae2652c7724d073c7dcae7550ea57a66edec677806e0e0001,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,83,False,cell-03,2,interior,interior,0.007823655883968366,0.011783671913833529,0.003960016029865163,0.009803663898900947,4.107818686693521e-05,0.007823655883968366,0.011783671913833529,1.012122216214431,1.001677895367167,0.8044189390229629,0.07901406840342293,0.09838983383318717,False,False,False,0.3871104886844079,0.003912586806637374,0.6054887139023628,0.001650952027420941,0.0007631285653893554,0.0006800816886479849,0.003723521790944571,1.1767472447878409,0.22399382495648923,0.967199738802504,0.829671555572605,0.001650952027420941,0.015650347226549496,0.0012520277781239598,0.012144766089377493,4,0.003912586806637374,True,0.20449741082723596,0.007784928742867601,0.0026333057630772644,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8363546972393446,0.528125,0.0,True,0.6953125,True,True,4b48175be47dc1271539775bf3bbddd9209af8d843a7599fbf182f2100e035e0,edf48b06c6774a5ca3c901d56097810c1c83f905aedb97f6e2a2dc02af1ec79d
l1a-gs-v2-083-4c9976a050,4c9976a0501d382ae2652c7724d073c7dcae7550ea57a66edec677806e0e0001,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,83,False,cell-04,3,exit_partial,exit_side,0.011783671913833529,0.012144766089377493,0.0003610941755439641,0.01196421900160551,3.7457156505656683e-06,0.011783671913833529,,0.09229039338664595,1.0,0.6524055823985676,0.0799200071953653,0.12250049562963514,False,True,False,0.3871104886844079,0.003912586806637374,0.6054887139023628,0.001650952027420941,0.0007631285653893554,0.0006800816886479849,0.003723521790944571,1.1767472447878409,0.22399382495648923,0.967199738802504,0.829671555572605,0.001650952027420941,0.015650347226549496,0.0012520277781239598,0.012144766089377493,4,0.003912586806637374,True,0.20449741082723596,0.007784928742867601,0.0026333057630772644,128,34,0.15139792792606135,True,384,102,512,136,262,114,0,0.265625,0.22921654233512775,0.30552422753497355,0.51171875,0.22265625,0.0,0.07630768519984579,0.019519039151666685,0.019529740395987878,True,64,15,15,0.0,0,0.8363546972393446,0.528125,0.0,True,0.6953125,True,True,4b48175be47dc1271539775bf3bbddd9209af8d843a7599fbf182f2100e035e0,edf48b06c6774a5ca3c901d56097810c1c83f905aedb97f6e2a2dc02af1ec79d
l1a-gs-v2-084-7fbadd6e3c,7fbadd6e3cd0a45f040fa53ae4e655215b5b052d9d3a64c22ac16494b4e0e692,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,84,False,cell-01,0,anode_partial,anode_side,0.0,0.004565712002266702,0.004565712002266702,0.002282856001133351,5.063975386244012e-05,,0.004565712002266702,0.9487022646469068,1.187646482353021,0.7027576552082345,0.11287615464677817,0.19075845992465096,False,False,False,0.1371104886844079,0.004812586806637374,0.6534887139023628,0.001765237741706655,0.0007994922017529918,0.0007146970732633695,0.0038294041438857477,1.2056946132088935,0.2361677379999675,0.0016824974231934853,0.861929620088734,0.001765237741706655,0.014437760419912122,0.0011550208335929697,0.011028027199756015,3,0.004812586806637374,True,0.35925894151310794,0.005389323339517516,0.0025956742252777032,128,104,0.13448776374340587,True,384,319,512,423,0,89,0,0.826171875,0.7909499792318174,0.8565357826989582,0.0,0.173828125,0.0,0.06558580346714082,0.016747895621014343,0.016772039609968578,True,64,53,53,0.0,0,0.8604497732587476,0.6354166666666666,0.0,True,0.69140625,True,True,1d5abbc7686b3fde92f75473ecf917016effa1d88af1e891536ca9409a927b63,c9377c956fdabab7b445507396dbf54944c4fb72b4d6a2bd28a995dcb1336018
l1a-gs-v2-084-7fbadd6e3c,7fbadd6e3cd0a45f040fa53ae4e655215b5b052d9d3a64c22ac16494b4e0e692,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,84,False,cell-02,1,interior,interior,0.004565712002266702,0.009875153954226093,0.005309441951959391,0.007220432978246398,5.8888697635911784e-05,0.004565712002266702,0.009875153954226093,1.1032407653690048,1.0035663236358165,0.5623616133772389,0.13255900772902757,0.23655909807306263,False,False,False,0.1371104886844079,0.004812586806637374,0.6534887139023628,0.001765237741706655,0.0007994922017529918,0.0007146970732633695,0.0038294041438857477,1.2056946132088935,0.2361677379999675,0.0016824974231934853,0.861929620088734,0.001765237741706655,0.014437760419912122,0.0011550208335929697,0.011028027199756015,3,0.004812586806637374,True,0.35925894151310794,0.005389323339517516,0.0025956742252777032,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,0.8604497732587476,0.6354166666666666,0.0,True,0.69140625,True,True,1d5abbc7686b3fde92f75473ecf917016effa1d88af1e891536ca9409a927b63,c9377c956fdabab7b445507396dbf54944c4fb72b4d6a2bd28a995dcb1336018
l1a-gs-v2-084-7fbadd6e3c,7fbadd6e3cd0a45f040fa53ae4e655215b5b052d9d3a64c22ac16494b4e0e692,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,84,False,cell-03,2,exit_partial,exit_side,0.009875153954226093,0.011028027199756015,0.0011528732455299215,0.010451590576991054,1.2786881292390687e-05,0.009875153954226093,,0.23955375598418582,1.0,0.6961341627328783,0.133031756051432,0.1911007434675766,False,False,False,0.1371104886844079,0.004812586806637374,0.6534887139023628,0.001765237741706655,0.0007994922017529918,0.0007146970732633695,0.0038294041438857477,1.2056946132088935,0.2361677379999675,0.0016824974231934853,0.861929620088734,0.001765237741706655,0.014437760419912122,0.0011550208335929697,0.011028027199756015,3,0.004812586806637374,True,0.35925894151310794,0.005389323339517516,0.0025956742252777032,128,45,0.16322928826555294,True,384,136,512,181,203,128,0,0.353515625,0.31333738403843076,0.3958755971303825,0.396484375,0.25,0.0,0.08253821309195175,0.02112751130971898,0.02113137394535042,False,64,20,20,0.0,0,0.8604497732587476,0.6354166666666666,0.0,True,0.69140625,True,True,1d5abbc7686b3fde92f75473ecf917016effa1d88af1e891536ca9409a927b63,c9377c956fdabab7b445507396dbf54944c4fb72b4d6a2bd28a995dcb1336018
l1a-gs-v2-085-3164dd7be8,3164dd7be83ee0f141365507f285e20af6222935575b698a0d80720c3d770102,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,85,False,cell-01,0,anode_partial,anode_side,0.0,0.00585153896512464,0.00585153896512464,0.00292576948256232,6.91031301004256e-05,,0.00585153896512464,0.9732148829294321,1.264507981043543,0.5665068096183414,0.11058397603603952,0.2468360801652269,False,False,False,0.6371104886844079,0.0060125868066373735,0.6650087139023628,0.0018795234559923694,0.0008358558381166281,0.000749312457878754,0.003935286496826925,1.2346419816299463,0.24834165104344574,0.03616525604388321,0.894187684604863,0.0018795234559923694,0.024050347226549494,0.0019240277781239596,0.018077644288140036,4,0.0060125868066373735,True,0.40331581436601444,0.004279947937018999,0.001481802147631182,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.796875,True,True,7d289c151d0bb5977a9438b067dbb910fda69b096308eb69f3ecf4ddfa94b6a4,e7669154ed4d7b59726f86fa7c323c2deb548bd54582085d3015df3025bed6ac
l1a-gs-v2-085-3164dd7be8,3164dd7be83ee0f141365507f285e20af6222935575b698a0d80720c3d770102,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,85,False,cell-02,1,interior,interior,0.00585153896512464,0.012021879358519,0.00617034039339436,0.00893670916182182,7.286798182665087e-05,0.00585153896512464,0.012021879358519,1.026237223982004,1.0,0.5113394085988101,0.13983432027309986,0.2734667383769201,False,False,False,0.6371104886844079,0.0060125868066373735,0.6650087139023628,0.0018795234559923694,0.0008358558381166281,0.000749312457878754,0.003935286496826925,1.2346419816299463,0.24834165104344574,0.03616525604388321,0.894187684604863,0.0018795234559923694,0.024050347226549494,0.0019240277781239596,0.018077644288140036,4,0.0060125868066373735,True,0.40331581436601444,0.004279947937018999,0.001481802147631182,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.796875,True,True,7d289c151d0bb5977a9438b067dbb910fda69b096308eb69f3ecf4ddfa94b6a4,e7669154ed4d7b59726f86fa7c323c2deb548bd54582085d3015df3025bed6ac
l1a-gs-v2-085-3164dd7be8,3164dd7be83ee0f141365507f285e20af6222935575b698a0d80720c3d770102,sweep_v2,SCREENING_L1A_FIELD_TEST_PARTICLE_WALL_LOSS,85,False,cell-03,2,exit_partial,exit_side,0.012021879358519,0.018077644288140036,0.006055764929621036,0.015049761823329517,7.151491501352133e-05,0.012021879358519,,1.0071812889147809,1.0357430377289674,0.5356534665102268,0.14145257513303883,0.2735136221882015,False,False,False,0.6371104886844079,0.0060125868066373735,0.6650087139023628,0.0018795234559923694,0.0008358558381166281,0.000749312457878754,0.003935286496826925,1.2346419816299463,0.24834165104344574,0.03616525604388321,0.894187684604863,0.0018795234559923694,0.024050347226549494,0.0019240277781239596,0.018077644288140036,4,0.0060125868066373735,True,0.40331581436601444,0.004279947937018999,0.001481802147631182,128,128,0.02913695627350843,False,0,0,128,128,0,0,0,1.0,0.9708630437264916,1.0,0.0,0.0,0.0,0.02913695627350843,0.0,0.005492143434474149,True,16,16,16,0.0,0,1.0,1.0,0.0,True,0.796875,True,True,7d289c151d0bb5977a9438b067dbb910fda69b096308eb69f3ecf4ddfa94b6a4,e7669154ed4d7b59726f86fa7c323c2deb548bd54582085d3015df3025bed6ac
